beat,p1,p2,p3,period,y,beat_error,rate_deviation,lift_time,amplitude
1,0.06040000000000064,0.06456000000000064,0.07176000000000064,?,0,?,?,0.011360000000000002,244.70782659344243
2,0.22664000000000065,0.23080000000000064,0.23880000000000065,0.16624,-0.00042666666666665853,?,?,0.012160000000000004,228.86433434129347
3,0.3938400000000007,0.3980000000000007,0.4050400000000007,0.16720000000000004,0.00010666666666672708,0.0004800000000000221,?,0.011199999999999988,248.1504437791034
4,0.5599200000000006,0.5642400000000006,0.5724000000000007,0.16607999999999995,-0.00047999999999998044,0.0005600000000000466,13.82400000003301,0.012480000000000047,223.10054001480097
5,0.7271200000000007,0.7312800000000007,0.7384800000000007,0.16720000000000002,5.333333333337742e-05,0.0005600000000000327,-27.647999999994077,0.011360000000000037,244.7078265934417
6,0.8932000000000007,0.8975200000000007,0.9055200000000007,0.16608,-0.0005333333333332746,0.0005600000000000049,-27.647999999994077,0.012319999999999998,225.94465748792223
7,1.060400000000001,1.0647200000000008,1.0716000000000008,0.16720000000000024,3.0531133177191805e-16,0.000560000000000116,-27.647999999922135,0.011199999999999877,248.15044377910579
8,1.226480000000001,1.2309600000000007,1.2389600000000007,0.16608,-0.0005866666666663467,0.000560000000000116,-27.64799999986458,0.012479999999999825,223.1005400148049
9,1.3938400000000009,1.3981600000000007,1.4048800000000008,0.16735999999999995,0.00010666666666694913,0.0006399999999999739,13.824000000061787,0.011039999999999939,251.6936285126553
10,1.5599200000000009,1.5642400000000007,1.5722400000000007,0.16608,-0.0004799999999997029,0.0006399999999999739,55.295999999988155,0.012319999999999887,225.94465748792422
11,1.7271200000000009,1.7314400000000008,1.738480000000001,0.16720000000000002,5.3333333333654975e-05,0.0005600000000000049,13.824000000004233,0.011360000000000037,244.7078265934417
12,1.8932000000000009,1.8978400000000009,1.9058400000000009,0.16608,-0.000533333333332997,0.0005600000000000049,-27.64799999997969,0.012639999999999985,220.32911325054158
13,2.060400000000001,2.0647200000000008,2.071920000000001,0.16720000000000002,3.608224830031759e-16,0.0005600000000000049,-27.64799999997969,0.011519999999999975,241.3615873087425
14,2.226480000000001,2.230800000000001,2.238960000000001,0.16608,-0.0005866666666662912,0.0005600000000000049,-27.64799999997969,0.012480000000000047,223.10054001480097
15,2.3936800000000007,2.398000000000001,2.405200000000001,0.1671999999999998,-5.3333333333155375e-05,0.0005599999999998939,-27.648000000037243,0.011520000000000419,241.36158730873333
16,2.559760000000001,2.564080000000001,2.572400000000001,0.16608000000000045,-0.0006399999999993633,0.0005599999999996719,-27.64799999997969,0.012639999999999763,220.3291132505454
17,2.727120000000001,2.731440000000001,2.738640000000001,0.16735999999999995,5.333333333393253e-05,0.0006399999999997519,13.824000000176895,0.011519999999999975,241.3615873087425
18,2.893200000000001,2.897360000000001,2.905520000000001,0.16608,-0.0005333333333327195,0.0006399999999999739,55.29600000010326,0.012319999999999887,225.94465748792422
19,3.060400000000001,3.0647200000000008,3.071920000000001,0.1671999999999998,4.163336342344337e-16,0.0005599999999998939,13.823999999946679,0.011519999999999975,241.3615873087425
20,3.226480000000001,3.230640000000001,3.238800000000001,0.16608,-0.0005866666666662357,0.0005599999999998939,-27.648000000094797,0.012319999999999887,225.94465748792422
21,3.393680000000001,3.398160000000001,3.405200000000001,0.16720000000000024,-5.3333333332655775e-05,0.000560000000000116,-27.64799999997969,0.011519999999999975,241.3615873087425
22,3.559760000000001,3.563760000000001,3.572240000000001,0.16608,-0.0006399999999993078,0.000560000000000116,-27.64799999986458,0.012480000000000047,223.10054001480097
23,3.727120000000001,3.731280000000001,3.738480000000001,0.16735999999999995,5.333333333398804e-05,0.0006399999999999739,13.824000000061787,0.011359999999999815,244.7078265934464
24,3.893200000000001,3.897200000000001,3.905040000000001,0.16608,-0.000533333333332664,0.0006399999999999739,55.295999999988155,0.01183999999999985,234.94261623984494
25,4.0604000000000005,4.06456,4.071280000000001,0.16719999999999935,2.7755575615628914e-17,0.0005599999999996719,13.823999999831571,0.010880000000000223,255.34181690133414
26,4.2264800000000005,4.2308,4.2388,0.16608,-0.0005866666666666243,0.0005599999999996719,-27.648000000325013,0.012319999999999887,225.94465748792422
27,4.393680000000001,4.39784,4.405200000000001,0.16720000000000024,-5.333333333304435e-05,0.000560000000000116,-27.648000000094797,0.011519999999999975,241.3615873087425
28,4.559760000000001,4.564080000000001,4.572080000000001,0.16608,-0.0006399999999996964,0.000560000000000116,-27.64799999986458,0.012319999999999887,225.94465748792422
29,4.727120000000001,4.731280000000001,4.738480000000001,0.1673600000000004,5.333333333404355e-05,0.000640000000000196,13.824000000176895,0.011359999999999815,244.7078265934464
30,4.893200000000001,4.897520000000001,4.905360000000001,0.16608,-0.0005333333333326085,0.000640000000000196,55.29600000021837,0.012159999999999727,228.86433434129862
