beat,p1,p2,p3,period,y,beat_error,rate_deviation,lift_time,amplitude
1,0.16648000000000066,0.17080000000000065,0.17912000000000064,?,0,?,?,0.012639999999999985,220.32911325054158
2,0.3351200000000007,0.3397600000000007,0.3484000000000007,0.16864000000000004,0.0019733333333333825,?,?,0.013280000000000014,209.91777888345197
3,0.4997600000000007,0.5044000000000006,0.5125600000000007,0.16464,-5.33333333332664e-05,0.0020000000000000157,?,0.012799999999999978,217.62765196638853
4,0.6685600000000007,0.6730400000000006,0.6812000000000007,0.1688,0.002080000000000082,0.0020799999999999985,13.824000000018621,0.012639999999999985,220.32911325054158
5,0.8332000000000007,0.8376800000000006,0.8460000000000006,0.16464,5.333333333343293e-05,0.0020799999999999985,55.29600000001693,0.012799999999999923,217.62765196638946
6,1.0018400000000007,1.0064800000000007,1.0152800000000008,0.16864,0.0020266666666667876,0.0020000000000000018,13.824000000018621,0.013440000000000119,207.47149940708695
7,1.1666400000000008,1.1711200000000008,1.1794400000000007,0.16480000000000006,0.00016000000000018777,0.0019199999999999773,13.82400000003301,0.012799999999999923,217.62765196638946
8,1.335280000000001,1.3397600000000007,1.3480800000000008,0.16864000000000012,0.0021333333333336535,0.0019200000000000328,55.296000000074486,0.012799999999999923,217.62765196638946
9,1.4999200000000008,1.5045600000000008,1.512720000000001,0.1646399999999999,0.00010666666666689362,0.002000000000000113,13.824000000061787,0.012800000000000145,217.62765196638574
10,1.6687200000000009,1.673200000000001,1.681840000000001,0.16880000000000006,0.0022400000000002973,0.002080000000000082,13.824000000004233,0.01312000000000002,212.4243896576892
11,1.8333600000000008,1.8378400000000008,1.846160000000001,0.1646399999999999,0.00021333333333353743,0.002080000000000082,55.295999999988155,0.012800000000000145,217.62765196638574
12,2.0020000000000007,2.006640000000001,2.015280000000001,0.1686399999999999,0.002186666666666781,0.0020000000000000018,13.823999999946679,0.013280000000000403,209.91777888344598
13,2.1668000000000007,2.171440000000001,2.179440000000001,0.16480000000000006,0.00032000000000018125,0.0019199999999999218,13.823999999946679,0.012640000000000207,220.3291132505378
14,2.335440000000001,2.339920000000001,2.348080000000001,0.16864000000000035,0.002293333333333869,0.0019200000000001438,55.29600000010326,0.012639999999999763,220.3291132505454
15,2.500240000000001,2.504560000000001,2.512880000000001,0.16480000000000006,0.00042666666666726916,0.0019200000000001438,55.29600000021837,0.012639999999999763,220.3291132505454
16,2.668880000000001,2.673200000000001,2.681840000000001,0.1686399999999999,0.002400000000000513,0.0019199999999999218,55.29600000010326,0.012960000000000083,214.99356552176292
17,2.833520000000001,2.838000000000001,2.846320000000001,0.1646399999999999,0.00037333333333375296,0.0020000000000000018,13.823999999946679,0.012799999999999923,217.62765196638946
18,3.002160000000001,3.006640000000001,3.015280000000001,0.1686399999999999,0.0023466666666669966,0.0020000000000000018,-27.648000000094797,0.013120000000000243,212.4243896576857
19,3.166960000000001,3.171440000000001,3.179600000000001,0.16480000000000006,0.0004800000000003968,0.0019199999999999218,13.823999999946679,0.012640000000000207,220.3291132505378
20,3.335600000000001,3.339920000000001,3.348400000000001,0.1686399999999999,0.0024533333333336405,0.0019199999999999218,55.295999999988155,0.012800000000000367,217.62765196638205
21,3.500240000000001,3.504560000000001,3.512880000000001,0.16464000000000034,0.00042666666666732467,0.0019999999999997797,13.824000000061787,0.012639999999999763,220.3291132505454
22,3.669040000000001,3.673360000000001,3.681840000000001,0.16880000000000006,0.0025600000000007284,0.0020799999999998597,13.824000000176895,0.012799999999999923,217.62765196638946
23,3.833680000000001,3.838160000000001,3.846320000000001,0.1646399999999999,0.0005333333333339685,0.002080000000000082,55.29600000010326,0.012639999999999763,220.3291132505454
24,4.002320000000001,4.006640000000001,4.015280000000001,0.1686399999999999,0.002506666666667212,0.0020000000000000018,13.823999999946679,0.012959999999999638,214.99356552177014
25,4.16696,4.1714400000000005,4.179760000000001,0.16463999999999945,0.0004800000000000082,0.002000000000000224,-27.648000000209905,0.012800000000000367,217.62765196638205
26,4.3357600000000005,4.3402400000000005,4.348720000000001,0.16880000000000006,0.002613333333333412,0.002080000000000304,13.823999999716463,0.012960000000000527,214.9935655217557
27,4.500400000000001,4.504720000000001,4.512880000000001,0.16464000000000034,0.0005866666666670961,0.0020799999999998597,55.295999999988155,0.012480000000000047,223.10054001480097
28,4.669040000000001,4.673520000000001,4.680720000000001,0.1686399999999999,0.0025600000000003398,0.0019999999999997797,13.824000000176895,0.011680000000000135,238.10776585755866
29,4.83384,4.83832,4.846480000000001,0.1647999999999996,0.0006933333333332958,0.0019200000000001438,13.823999999946679,0.012640000000000207,220.3291132505378
30,5.00248,5.00696,5.015600000000001,0.1686399999999999,0.0026666666666665395,0.0019200000000001438,55.29599999975794,0.013120000000000687,212.42438965767866
31,5.167120000000001,5.171600000000001,5.179760000000001,0.16464000000000034,0.0006400000000002237,0.0019999999999997797,13.823999999946679,0.012640000000000207,220.3291132505378
32,5.335920000000001,5.340400000000001,5.3490400000000005,0.16880000000000006,0.0027733333333336274,0.0020799999999998597,13.824000000176895,0.013119999999999798,212.42438965769276
33,5.500720000000001,5.505040000000001,5.5132,0.1648000000000005,0.0009066666666674716,0.0019999999999997797,96.76800000025985,0.012479999999999158,223.10054001481654
34,5.669200000000001,5.673680000000001,5.682320000000001,0.16847999999999974,0.0027200000000005553,0.0018399999999996197,55.29600000021837,0.013119999999999798,212.42438965769276
35,5.8340000000000005,5.838480000000001,5.846640000000001,0.1647999999999996,0.0008533333333335114,0.0018400000000000638,-27.648000000094797,0.012640000000000207,220.3291132505378
36,6.00264,6.007280000000001,6.015760000000001,0.1686399999999999,0.002826666666666755,0.0019200000000001438,13.823999999716463,0.013120000000000687,212.42438965767866
37,6.167280000000001,6.171920000000001,6.180080000000001,0.16464000000000034,0.0008000000000004392,0.0019999999999997797,13.823999999946679,0.012800000000000367,217.62765196638205
38,6.336080000000001,6.340560000000001,6.349200000000001,0.16880000000000006,0.002933333333333843,0.0020799999999998597,13.824000000176895,0.013119999999999798,212.42438965769276
39,6.500720000000001,6.5053600000000005,6.5133600000000005,0.16464000000000034,0.0009066666666675272,0.0020799999999998597,55.29600000021837,0.012639999999999318,220.32911325055298
40,6.669360000000001,6.673840000000001,6.682480000000001,0.1686399999999999,0.002880000000000771,0.0019999999999997797,13.824000000176895,0.013119999999999798,212.42438965769276
41,6.834160000000001,6.838640000000001,6.846800000000001,0.1647999999999996,0.0010133333333337269,0.0019200000000001438,13.823999999946679,0.012640000000000207,220.3291132505378
42,7.002800000000001,7.007280000000001,7.015760000000001,0.1686399999999999,0.0029866666666669706,0.0019200000000001438,55.29599999975794,0.012960000000000527,214.9935655217557
43,7.167440000000001,7.172240000000001,7.180240000000001,0.16464000000000034,0.0009600000000006548,0.0019999999999997797,13.823999999946679,0.012800000000000367,217.62765196638205
44,7.336240000000001,7.340560000000001,7.348720000000001,0.16880000000000006,0.0030933333333340585,0.0020799999999998597,13.824000000176895,0.012480000000000047,223.10054001480097
45,7.500880000000001,7.5053600000000005,7.513520000000001,0.16464000000000034,0.0010666666666677427,0.0020799999999998597,55.29600000021837,0.012639999999999318,220.32911325055298
46,7.669520000000001,7.674000000000001,7.682480000000001,0.1686399999999999,0.0030400000000009864,0.0019999999999997797,13.824000000176895,0.012959999999999638,214.99356552177014
47,7.834320000000001,7.838800000000001,7.846800000000001,0.1647999999999996,0.0011733333333339424,0.0019200000000001438,13.823999999946679,0.012480000000000047,223.10054001480097
48,8.002960000000002,8.007280000000002,8.015440000000002,0.1686400000000008,0.0031466666666680743,0.001920000000000588,55.295999999988155,0.012480000000000047,223.10054001480097
49,8.167600000000002,8.172080000000001,8.180240000000001,0.16464000000000034,0.0011200000000017585,0.002000000000000224,13.82400000040711,0.012639999999999318,220.32911325055298
50,8.336400000000001,8.340560000000002,8.349040000000002,0.16879999999999917,0.003253333333334274,0.0020799999999994156,13.824000000176895,0.012640000000001095,220.3291132505226
51,8.501040000000001,8.505360000000001,8.513520000000002,0.16464000000000034,0.0012266666666679582,0.0020799999999994156,55.29599999975794,0.012480000000000047,223.10054001480097
52,8.669680000000001,8.674000000000001,8.682480000000002,0.1686399999999999,0.003200000000001202,0.0019999999999997797,13.823999999946679,0.012800000000000367,217.62765196638205
53,8.834480000000001,8.838800000000003,8.846960000000001,0.1647999999999996,0.001333333333334158,0.0019200000000001438,13.823999999946679,0.012480000000000047,223.10054001480097
