beat,p1,p2,p3,period,y,beat_error,rate_deviation,lift_time,amplitude
1,0.07816000000000065,0.08328000000000065,0.09352000000000064,?,0,?,?,0.015359999999999999,217.62765196638819
2,0.2919200000000007,0.2978400000000007,0.3077600000000007,0.21376000000000003,0.013760000000000022,?,?,0.01584000000000002,211.16340578494675
3,0.4792800000000007,0.4842400000000007,0.4946400000000007,0.18736000000000003,0.0011200000000000376,0.013200000000000003,?,0.015359999999999985,217.62765196638836
4,0.6928800000000007,0.6986400000000007,0.7096800000000006,0.2136,0.014720000000000039,0.013119999999999993,449.28000000000566,0.016799999999999926,199.35477577793114
5,0.8800800000000006,0.8853600000000007,0.8952800000000006,0.18719999999999992,0.0019199999999999495,0.013200000000000045,380.1599999999845,0.015199999999999991,219.8740825728897
6,1.0936800000000009,1.0991200000000008,1.1101600000000007,0.21360000000000023,0.015520000000000173,0.013200000000000156,345.6000000000099,0.016479999999999828,203.13635174125244
7,1.2812000000000008,1.2858400000000008,1.2962400000000007,0.1875199999999999,0.0030400000000000704,0.013040000000000163,414.7200000000551,0.015039999999999942,222.1687917907292
8,1.4946400000000009,1.4997600000000009,1.5101600000000008,0.21344000000000007,0.016480000000000133,0.012960000000000083,449.2800000000177,0.015519999999999978,215.42800720929097
9,1.6820000000000008,1.686800000000001,1.696720000000001,0.18735999999999997,0.0038400000000000933,0.013040000000000052,380.1599999999965,0.014720000000000066,226.90934164448404
10,1.895280000000001,1.900560000000001,1.9122400000000008,0.21328000000000014,0.01712000000000022,0.012960000000000083,311.04000000002327,0.016959999999999864,197.51814754113468
11,2.082800000000001,2.087600000000001,2.0975200000000007,0.18752000000000013,0.004640000000000338,0.012880000000000003,311.04000000007125,0.014719999999999622,226.90934164449075
12,2.296080000000001,2.302160000000001,2.3133600000000007,0.2132799999999997,0.01792000000000002,0.01287999999999978,345.6000000000099,0.017279999999999962,193.94819771886216
13,2.483760000000001,2.4887200000000007,2.499600000000001,0.1876800000000003,0.005600000000000299,0.0127999999999997,380.1599999999486,0.015839999999999854,211.16340578494896
14,2.6970400000000008,2.703120000000001,2.7143200000000007,0.2132799999999997,0.01887999999999998,0.0127999999999997,414.71999999998314,0.017279999999999962,193.94819771886216
15,2.8844000000000007,2.889840000000001,2.900240000000001,0.18735999999999997,0.00623999999999994,0.01295999999999986,345.599999999914,0.0158400000000003,211.16340578494317
16,3.098160000000001,3.103760000000001,3.115280000000001,0.21376000000000017,0.0200000000000001,0.0132000000000001,380.1599999999486,0.017120000000000246,195.71627654960685
17,3.285200000000001,3.290640000000001,3.301360000000001,0.1870400000000001,0.007040000000000185,0.013360000000000039,414.72000000007904,0.016160000000000174,207.06950075752607
18,3.498800000000001,3.504880000000001,3.516240000000001,0.2136,0.020640000000000186,0.013279999999999959,311.04000000007125,0.017440000000000122,192.21298138428799
19,3.686320000000001,3.690960000000001,3.701360000000001,0.18752000000000013,0.008160000000000306,0.01303999999999994,380.16000000004453,0.015039999999999942,222.1687917907292
20,3.899600000000001,3.905520000000001,3.916720000000001,0.2132799999999997,0.021439999999999987,0.01287999999999978,414.71999999998314,0.017120000000000246,195.71627654960685
21,4.08696,4.0924000000000005,4.103600000000001,0.18735999999999953,0.008799999999999503,0.012960000000000083,311.0399999997835,0.016640000000000654,201.2271634672604
22,4.301360000000001,4.306000000000001,4.31784,0.21440000000000037,0.02319999999999986,0.01352000000000042,518.3999999997991,0.016479999999999606,203.1363517412551
23,4.488080000000001,4.49368,4.5044,0.18672000000000022,0.009920000000000068,0.013840000000000074,622.0800000000946,0.016319999999999446,205.08342256489604
24,4.7016800000000005,4.707280000000001,4.718960000000001,0.21359999999999957,0.023519999999999625,0.013439999999999674,311.0400000000713,0.017280000000000406,193.94819771885736
25,4.88888,4.8943200000000004,4.905200000000001,0.1871999999999998,0.010719999999999424,0.013199999999999878,241.91999999981027,0.016320000000000334,205.08342256488515
26,5.102640000000001,5.108720000000001,5.119280000000001,0.21376000000000062,0.02448000000000003,0.013280000000000403,380.1599999999486,0.016639999999999766,201.2271634672709
27,5.289840000000001,5.295440000000001,5.3064800000000005,0.1871999999999998,0.01167999999999983,0.013280000000000403,414.720000000175,0.016639999999999766,201.2271634672709
28,5.503920000000001,5.516400000000001,5.52216,0.21408000000000005,0.025759999999999866,0.013440000000000119,483.84000000005227,0.01823999999999959,183.99958254534124
29,5.6908,5.695920000000001,5.7068,0.1868799999999995,0.012639999999999346,0.013600000000000279,483.8399999998604,0.016000000000000014,209.09575613555012
30,5.90488,5.910960000000001,5.922480000000001,0.21408000000000005,0.026719999999999383,0.013600000000000279,414.7199999997913,0.017600000000000726,190.5097316911947
31,6.091920000000001,6.097200000000001,6.1084000000000005,0.18704000000000054,0.013759999999999911,0.013519999999999754,449.2800000000177,0.016479999999999606,203.1363517412551
32,6.306000000000001,6.311920000000001,6.32232,0.21408000000000005,0.027839999999999948,0.013519999999999754,483.8400000002441,0.016319999999999446,205.08342256489604
33,6.493360000000001,6.498640000000001,6.510000000000001,0.18735999999999997,0.015199999999999908,0.013360000000000039,552.9600000001215,0.016639999999999766,201.2271634672709
34,6.707440000000001,6.713040000000001,6.724560000000001,0.21408000000000005,0.029279999999999945,0.013360000000000039,622.0799999999987,0.017120000000000246,195.71627654960685
35,6.894160000000001,6.899440000000001,6.910640000000001,0.18672000000000022,0.016000000000000153,0.013679999999999914,483.84000000005227,0.016479999999999606,203.1363517412551
