beat,p1,p2,p3,period,y,beat_error,rate_deviation,lift_time,amplitude
22,3.56184,3.56584,3.5724,0.16704000000000008,0.0001600000000005486,0.00039999999999995595,13.824000000061787,0.010559999999999903,262.97229340195236
23,3.72792,3.7320800000000003,3.73912,0.16608,-0.0004266666666661034,0.00048000000000003595,-69.11999999990606,0.011200000000000099,248.15044377910095
24,3.8951200000000004,3.89928,3.906,0.16720000000000024,0.00010666666666747648,0.000560000000000116,-69.11999999990606,0.010879999999999779,255.34181690134437
25,4.0611999999999995,4.065519999999999,4.0724,0.16607999999999912,-0.0004800000000000637,0.00056000000000056,-27.648000000094797,0.011200000000000543,248.15044377909123
26,4.22856,4.2324,4.2387999999999995,0.1673600000000004,0.0002133333333336762,0.0006400000000006401,13.823999999716463,0.010239999999999583,271.0830335259808
27,4.39448,4.3988,4.4058399999999995,0.16591999999999985,-0.0005333333333331358,0.000720000000000276,13.823999999946679,0.011359999999999815,244.7078265934464
28,4.56184,4.56584,4.57256,0.1673600000000004,0.0001600000000006041,0.000720000000000276,-27.64799999986458,0.010720000000000063,259.0997099052558
29,4.72776,4.73192,4.73912,0.16591999999999985,-0.0005866666666662079,0.000720000000000276,-27.64799999986458,0.011359999999999815,244.7078265934464
30,4.8951199999999995,4.89896,4.9058399999999995,0.1673599999999995,0.00010666666666664382,0.0007199999999998319,-27.648000000094797,0.010720000000000063,259.0997099052558
31,5.06104,5.06536,5.0727199999999995,0.16592000000000073,-0.00063999999999928,0.0007199999999993878,-27.648000000094797,0.011679999999999247,238.10776585757648
32,5.2282399999999996,5.2324,5.23896,0.16719999999999935,-0.0001066666666665883,0.0006399999999993078,-69.11999999990606,0.010720000000000063,259.0997099052558
33,5.39432,5.398639999999999,5.4058399999999995,0.16608,-0.0006933333333332403,0.0005599999999996719,-69.12000000013627,0.011519999999999975,241.3615873087425
34,5.56152,5.5656799999999995,5.57256,0.16720000000000024,-0.00015999999999966041,0.000560000000000116,-27.648000000094797,0.011040000000000383,251.69362851264532
35,5.7276,5.7317599999999995,5.73912,0.16608,-0.0007466666666663124,0.000560000000000116,-27.64799999986458,0.011519999999999975,241.3615873087425
36,5.8948,5.89912,5.90568,0.16720000000000024,-0.00021333333333273252,0.000560000000000116,-27.64799999986458,0.010880000000000223,255.34181690133414
37,6.06088,6.06504,6.0724,0.16608,-0.0007999999999993845,0.000560000000000116,-27.64799999986458,0.011519999999999975,241.3615873087425
38,6.2282399999999996,6.2324,6.23896,0.1673599999999995,-0.0001066666666665328,0.0006399999999997519,13.823999999946679,0.010720000000000063,259.0997099052558
39,6.39416,6.39848,6.40568,0.16592000000000073,-0.0008533333333324566,0.0007199999999993878,13.823999999946679,0.011519999999999975,241.3615873087425
40,6.56152,6.5656799999999995,6.57224,0.1673599999999995,-0.0001599999999996049,0.0007199999999993878,-27.64799999986458,0.010720000000000063,259.0997099052558
41,6.72744,6.73144,6.7388,0.16591999999999985,-0.0009066666666664169,0.0007199999999998319,-27.648000000094797,0.011360000000000703,244.70782659342757
42,6.8948,6.8988,6.90536,0.1673600000000004,-0.000213333333332677,0.000720000000000276,-27.648000000094797,0.010559999999999903,262.97229340195236
43,7.06072,7.06488,7.07208,0.16591999999999985,-0.000959999999999489,0.000720000000000276,-27.64799999986458,0.011359999999999815,244.7078265934464
44,7.22808,7.23208,7.2388,0.1673600000000004,-0.0002666666666657491,0.000720000000000276,-27.64799999986458,0.010720000000000063,259.0997099052558
45,7.394,7.39832,7.40552,0.16591999999999985,-0.0010133333333325611,0.000720000000000276,-27.64799999986458,0.011519999999999975,241.3615873087425
46,7.56136,7.56536,7.57208,0.1673599999999995,-0.0003199999999997094,0.0007199999999998319,-27.648000000094797,0.010720000000000063,259.0997099052558
47,7.72728,7.7316,7.73864,0.16592000000000073,-0.0010666666666656333,0.0007199999999993878,-27.648000000094797,0.011359999999999815,244.7078265934464
48,7.89464,7.89848,7.90536,0.1673599999999995,-0.0003733333333327815,0.0007199999999993878,-27.64799999986458,0.010720000000000063,259.0997099052558
49,8.06072,8.06488,8.07176,0.16608,-0.0009599999999994335,0.0006399999999997519,13.823999999946679,0.011039999999999495,251.69362851266527
50,8.22792,8.232240000000001,8.238480000000001,0.16719999999999935,-0.0004266666666667418,0.0005599999999996719,13.823999999716463,0.01056000000000168,262.9722934019087
51,8.394,8.39816,8.40568,0.1660800000000009,-0.0010133333333325056,0.0005599999999992278,-27.648000000094797,0.011680000000000135,238.10776585755866
52,8.5612,8.5652,8.57192,0.16719999999999935,-0.0004799999999998139,0.0005599999999992278,-27.64799999986458,0.010720000000000951,259.09970990523465
53,8.72728,8.731440000000001,8.7388,0.1660800000000009,-0.0010666666666655777,0.0005599999999992278,-27.64799999986458,0.011519999999999087,241.36158730876076
54,8.89448,8.89864,8.9052,0.16719999999999935,-0.000533333333332886,0.0005599999999992278,-27.64799999986458,0.010720000000000951,259.09970990523465
55,9.06056,9.06488,9.07224,0.1660800000000009,-0.0011199999999986499,0.0005599999999992278,-27.64799999986458,0.011680000000000135,238.10776585755866
56,9.22776,9.23176,9.23864,0.16719999999999935,-0.0005866666666659581,0.0005599999999992278,-27.64799999986458,0.010880000000000223,255.34181690133414
57,9.39384,9.39816,9.405520000000001,0.1660800000000009,-0.001173333333331722,0.0005599999999992278,-27.64799999986458,0.011680000000000135,238.10776585755866
58,9.5612,9.56552,9.57192,0.16735999999999862,-0.0004799999999997584,0.0006399999999988637,13.823999999946679,0.010720000000000951,259.09970990523465
