beat,p1,p2,p3,period,y,beat_error,rate_deviation,lift_time,amplitude
1,0.04712000000000064,0.059280000000000645,0.08200000000000064,?,0,?,?,0.03488,99.82905261735216
2,0.24504000000000065,0.25816000000000067,0.2701600000000007,0.19792,-0.0020799999999999985,?,?,0.02512000000000003,135.2672304132608
3,0.4471200000000007,0.4589600000000007,0.4834400000000007,0.20208000000000004,2.7755575615628914e-17,0.0020800000000000124,?,0.03632000000000002,96.28487351819594
4,0.6359200000000007,0.6456800000000007,0.6701600000000006,0.18880000000000002,-0.01119999999999996,0.006640000000000007,-1969.919999999992,0.03423999999999994,101.50645104100221
5,0.8469600000000007,0.8586400000000006,0.8828000000000007,0.21104,-0.00015999999999996573,0.011119999999999991,-2004.4799999999905,0.03583999999999998,97.43245299114177
6,1.0453600000000007,1.0589600000000008,1.0693600000000008,0.19840000000000002,-0.001759999999999956,0.006319999999999992,2004.4800000000023,0.02400000000000002,141.2565383666252
7,1.2455200000000008,1.2578400000000007,1.2821600000000009,0.20016000000000012,-0.0015999999999998515,0.0008800000000000474,1728.0000000000255,0.036640000000000006,95.53771169647686
8,1.433200000000001,1.4436000000000009,1.4682400000000009,0.18768000000000007,-0.013919999999999794,0.006240000000000023,-2937.5999999999403,0.03503999999999996,99.41988665173218
9,1.6447200000000008,1.6568800000000008,1.681840000000001,0.21151999999999993,-0.0023999999999998745,0.01191999999999993,-2799.3599999999697,0.03712000000000004,94.44288931516915
10,1.843120000000001,1.8549600000000008,1.867760000000001,0.19840000000000013,-0.003999999999999754,0.006559999999999899,1969.9200000000037,0.024639999999999995,137.76552367026093
11,2.0429600000000008,2.055280000000001,2.079440000000001,0.1998399999999998,-0.004159999999999969,0.0007199999999998319,1762.5599999999881,0.03648000000000007,95.90953457532828
12,2.240880000000001,2.246480000000001,2.265520000000001,0.19792000000000032,-0.0062399999999996625,0.0009599999999997388,-864.0000000000007,0.024639999999999773,137.7655236702621
13,2.442480000000001,2.454160000000001,2.478480000000001,0.2016,-0.004639999999999672,0.0018399999999998418,-587.5199999999161,0.03600000000000003,97.04628526842944
14,2.631440000000001,2.640720000000001,2.664560000000001,0.1889599999999998,-0.01567999999999989,0.006320000000000103,-2142.719999999985,0.03312000000000026,104.60774608780034
15,2.844720000000001,2.855920000000001,2.879280000000001,0.21328000000000014,-0.0023999999999997634,0.01216000000000017,-1555.2000000000685,0.034559999999999924,100.65949267050377
16,3.031760000000001,3.042000000000001,3.065520000000001,0.1870400000000001,-0.01535999999999968,0.01312000000000002,552.9600000000255,0.03376000000000001,102.80887993442222
17,3.245840000000001,3.257200000000001,3.280560000000001,0.21408000000000005,-0.0012799999999996425,0.013519999999999976,311.0400000000713,0.03471999999999964,100.24223617518736
18,3.433360000000001,3.443120000000001,3.468080000000001,0.1875199999999997,-0.013759999999999967,0.01328000000000018,587.519999999964,0.034720000000000084,100.24223617518622
19,3.645520000000001,3.656240000000001,3.680560000000001,0.21216000000000035,-0.0015999999999996295,0.01232000000000033,276.4799999999408,0.03503999999999996,99.41988665173218
20,3.834800000000001,3.8436000000000012,3.867920000000001,0.18927999999999967,-0.01231999999999997,0.011440000000000339,241.92000000000218,0.03312000000000026,104.60774608780034
21,4.044880000000001,4.056240000000001,4.079600000000001,0.21008000000000004,-0.0022399999999999365,0.010400000000000187,172.79999999993302,0.034720000000000084,100.24223617518622
22,4.232080000000001,4.24232,4.266000000000001,0.1871999999999998,-0.015040000000000137,0.011440000000000117,-725.7600000001023,0.03392000000000017,102.37039157870866
23,4.44664,4.457680000000001,4.481680000000001,0.21455999999999964,-0.0004800000000005078,0.013679999999999914,-207.36000000015937,0.035040000000000404,99.41988665173105
24,4.635280000000001,4.645200000000001,4.668240000000001,0.18864000000000036,-0.011840000000000156,0.012959999999999638,1071.3599999998723,0.0329600000000001,105.06901558075592
25,4.84792,4.859440000000001,4.882160000000001,0.2126399999999995,0.000799999999999329,0.011999999999999567,967.6799999999606,0.03424000000000049,101.50645104100073
26,5.047280000000001,5.051920000000001,5.0693600000000005,0.19936000000000043,0.00015999999999974368,0.006639999999999535,2868.479999999943,0.022079999999999878,152.97717194422674
